Bankrupt?, Current Ratio, Retained Earnings to Total Assets, ROA(C) before interest and depreciation before interest, Net worth/Assets
0,0.00222589,0.887990665,0.599083508,0.90059558
0,0.001375971,0.921513275,0.558962609,0.859146839
0,0.014786849,0.952813241,0.535514064,0.885146779
0,0.049295322,0.947863773,0.512796763,0.977234937
0,0.004785632,0.933438641,0.494515673,0.863107295
0,0.009010268,0.947696369,0.53029786,0.924479245
0,0.003433375,0.929565605,0.46053722,0.858391027
0,0.007142567,0.93547778,0.498123141,0.877074704
0,0.035604257,0.960825622,0.655828012,0.962995435
0,0.006581571,0.952556367,0.552430166,0.918493213
0,0.006967841,0.937047352,0.510456784,0.884542129
0,0.006702007,0.955324954,0.535465315,0.903528131
0,0.019391515,0.943610028,0.5542339,0.911569973
0,0.0063875,0.948551169,0.529420368,0.898721166
0,0.0108424,0.942791599,0.539121533,0.892735133
0,0.006114802,0.922813039,0.468824648,0.827916679
0,0.003100146,0.928171285,0.466825915,0.83837712
0,0.007846465,0.938742422,0.52454541,0.873446806
0,0.00960309,0.937175446,0.490761956,0.839828279
0,0.0230901,0.939381137,0.494125676,0.967711703
0,0.018263282,0.937702092,0.522156681,0.814221362
0,0.006155987,0.93755048,0.507288061,0.842428273
0,0.01257344,0.945433358,0.539024034,0.886386311
0,0.010698875,0.953234586,0.616194608,0.890558394
0,0.006784378,0.937238536,0.49490567,0.771472624
0,0.017886372,0.955605854,0.586116121,0.934032712
0,0.006631493,0.939830891,0.5371228,0.903074644
0,0.009808394,0.94317183,0.507190562,0.891283974
0,0.006149747,0.931792235,0.45595476,0.826042265
0,0.004149129,0.930487966,0.48461951,0.875018895
0,0.009360969,0.934813583,0.478087067,0.877497959
0,0.045069438,0.939043932,0.537902793,0.968709375
0,0.003762235,0.941838427,0.526641642,0.828370167
0,0.006810587,0.93445042,0.551747672,0.793209783
0,0.014487942,0.94486599,0.55311266,0.914442059
0,0.008711361,0.953575521,0.592989811,0.919097863
0,0.028344997,0.931534238,0.513625506,0.804093479
1,0.006381259,0.921701056,0.430263735,0.84457478
1,0.004223388,0.898534702,0.446497343,0.802460925
1,0.007138823,0.908932586,0.472188368,0.805967893
0,0.00434944,0.925109268,0.45376103,0.883393294
0,0.011677967,0.952941013,0.564763808,0.914865314
0,0.010792478,0.938879821,0.536391557,0.816398101
0,0.011527577,0.947281922,0.595086043,0.899356048
0,0.020262027,0.949830306,0.531272851,0.899718838
0,0.007857698,0.937782361,0.484132014,0.938235027
0,0.006420573,0.932968443,0.490079462,0.773256341
0,0.006005597,0.94160761,0.53371033,0.84372827
0,0.009923838,0.943060759,0.555550139,0.897511866
0,0.010016193,0.934000508,0.511431775,0.83302597
0,0.028172143,0.95067174,0.599181007,0.973334946
0,0.006487967,0.922250212,0.443669868,0.848051516
0,0.010659561,0.946146659,0.555745137,0.842730598
0,0.020570295,0.950900764,0.576561205,0.929346676
0,0.002607168,0.925200864,0.522546678,0.842518971
0,0.007562535,0.920652653,0.431482475,0.870514255
0,0.011659246,0.940269022,0.537366548,0.939293164
0,0.000929794,0.937403237,0.598644762,0.762402878
0,0.007317294,0.932654007,0.490128211,0.88188167
0,0.019044558,0.938637949,0.505825574,0.967348913
0,0.008646463,0.839937562,0.350168186,0.724733198
0,0.009252389,0.937392596,0.470969629,0.841914321
0,0.006428061,0.93323263,0.482572027,0.885418871
0,0.012255188,0.939848353,0.502120606,0.884179339
0,0.01382211,0.954282717,0.607175937,0.887263053
0,0.014293247,0.921757224,0.425778774,0.883877014
0,0.007165032,0.933445305,0.480622045,0.823170179
0,0.005592494,0.91779927,0.454053527,0.841098044
0,0.012520398,0.934305293,0.495734412,0.815672522
0,0.031035161,0.949147873,0.582508653,0.900535115
0,0.009573761,0.957379462,0.58518988,0.85016779
0,0.011686703,0.933959476,0.496611905,0.814765547
0,0.007043348,0.906793559,0.609223419,0.916286241
0,0.000565989,0.929045701,0.544825233,0.798923723
0,0.004890468,0.952175721,0.516209233,0.883151435
0,0.053418866,0.946347021,0.521717935,0.977386099
0,0.0061953,0.934504609,0.502120606,0.877467727
0,0.008145372,0.947705191,0.530687856,0.91882577
0,0.005108252,0.93431855,0.49831814,0.872570064
0,0.006207157,0.940191518,0.51776922,0.866825891
0,0.022198371,0.955409807,0.62058207,0.943646643
0,0.007482036,0.954484318,0.552332667,0.924993198
0,0.007432114,0.937552747,0.513040511,0.884451432
0,0.006235862,0.954409155,0.52917662,0.887051425
0,0.012004331,0.942663872,0.554770146,0.921788554
0,0.00649608,0.945439007,0.52800663,0.905614173
0,0.012008075,0.950506124,0.596694779,0.891858391
0,0.002234626,0.918661765,0.445814849,0.810079511
0,0.003060209,0.918212033,0.47082338,0.82610273
0,0.009244277,0.946183059,0.559937601,0.921516462
0,0.008633982,0.935426362,0.474040852,0.832693412
0,0.018905401,0.94590235,0.558036367,0.961574508
0,0.007722285,0.937901612,0.511821772,0.811712066
0,0.005907626,0.940117162,0.513040511,0.873718898
0,0.010356286,0.944128365,0.528396627,0.898932793
0,0.013809629,0.954453127,0.635499439,0.890497929
0,0.006845532,0.937505771,0.496075659,0.76899356
0,0.022833626,0.953854299,0.585336128,0.907216495
0,0.006982194,0.941152267,0.538634037,0.930314116
0,0.006411836,0.941614902,0.494613172,0.875986335
0,0.00721121,0.933174601,0.475064593,0.818363213
0,0.002899211,0.93161962,0.492126944,0.849653838
0,0.045963039,0.946773585,0.577341198,0.968951235
0,0.004839922,0.934753636,0.556963877,0.803549294
0,0.023385886,0.943710446,0.555647638,0.90788161
0,0.009742871,0.958647717,0.580899917,0.943344318
1,0.004270189,0.926169248,0.460927217,0.805605103
0,0.010712603,0.937993832,0.510603032,0.914623454
0,0.007258012,0.936849565,0.498659387,0.911207183
0,0.022848603,0.936001188,0.496319407,0.941409439
0,0.00606176,0.939234367,0.511870521,0.901714182
0,0.008869239,0.933857224,0.490079462,0.890800254
0,0.00688859,0.930095421,0.470920879,0.891404904
0,0.047207341,0.936911477,0.502218106,0.952202437
0,0.011239903,0.935688055,0.478184566,0.877044472
0,0.01144895,0.944055244,0.519182957,0.875049128
0,0.006946,0.915793157,0.478428314,0.878374701
0,0.036034833,0.927857045,0.457368498,0.885660731
0,0.015009002,0.953109129,0.612489641,0.941469904
0,0.006367531,0.926618355,0.487788232,0.873900293
0,0.006253335,0.933921824,0.479647053,0.784835384
0,0.019460782,0.963948307,0.550772681,0.935635033
0,0.01361431,0.935940134,0.50743431,0.92514436
0,0.020123494,0.93617064,0.522059182,0.951688484
0,0.024190876,0.937654471,0.509920538,0.945460592
0,0.010843024,0.951698683,0.564227563,0.905190918
0,0.08720472,0.932510254,0.462730951,0.976539589
0,0.011827108,0.938651849,0.512650514,0.941167579
0,0.008997164,0.939131856,0.495149417,0.841763159
0,0.006891086,0.939327732,0.5028031,0.829972488
0,0.006922911,0.936501555,0.507093063,0.890195604
0,0.03069382,0.924041768,0.442061132,0.965565196
0,0.007079541,0.920018396,0.437283674,0.850137558
0,0.005730403,0.911224636,0.430702481,0.860204976
0,0.01686859,0.947813791,0.519134208,0.944795477
0,0.002741957,0.946886456,0.436308682,0.858663119
0,0.011339746,0.942732177,0.506069322,0.880944463
0,0.013266105,0.941048759,0.506508068,0.934153642
0,0.008420567,0.934409094,0.485448252,0.836502706
0,0.010990293,0.948650627,0.531809097,0.897602564
0,0.041380214,0.940226635,0.535270316,0.975058198
0,0.010491075,0.946438741,0.491736947,0.869274723
0,0.005773461,0.939046014,0.54974894,0.885146779
0,0.006438045,0.940539824,0.546921464,0.836139916
0,0.007535702,0.939794076,0.518012967,0.891949088
0,0.009213076,0.937825739,0.525325403,0.853856154
1,0.008014952,0.892879725,0.407838931,0.870604952
0,0.012065485,0.938081312,0.517037976,0.871330532
0,0.010225865,0.934270123,0.47662458,0.945158267
0,0.019060783,0.935677154,0.482815775,0.933518759
0,0.012816809,0.960406913,0.625408278,0.963267527
0,0.013136932,0.938268426,0.513820504,0.942437343
0,0.007936325,0.940274934,0.49027446,0.886749101
0,0.116498856,0.937325016,0.479842051,0.967227983
0,0.04500766,0.931198747,0.454248525,0.906249055
0,0.011479527,0.944465725,0.516452981,0.866463101
0,0.006163475,0.901238125,0.47657583,0.851951507
0,0.035164945,0.935503879,0.480719544,0.886597938
0,0.010843024,0.95321353,0.580899917,0.880974695
0,0.013565636,0.909237789,0.404475211,0.880974695
0,0.006982818,0.937124205,0.499244382,0.789974907
0,0.02011663,0.969436768,0.551455175,0.933367597
0,0.011124458,0.942240262,0.52459416,0.921788554
0,0.014041142,0.937680996,0.49485692,0.934788524
0,0.028609583,0.928182324,0.437819919,0.947879191
0,0.009674229,0.942488891,0.523960415,0.868700305
0,0.016206502,0.950526247,0.520157949,0.943223388
0,0.011660494,0.940275603,0.516794228,0.896756054
0,0.011438342,0.929256566,0.457465997,0.832209693
0,0.007576887,0.953228701,0.552186418,0.857423587
0,0.006685783,0.952595335,0.49261444,0.858753817
0,0.009199971,0.945578965,0.554380149,0.878132842
0,0.013865167,0.952336366,0.567055038,0.880642138
0,0.006147875,0.939608312,0.514113002,0.808839979
0,0.011153787,0.92964,0.489591966,0.869577047
0,0.006995298,0.910434429,0.430994979,0.844030595
0,0.004594681,0.91792329,0.451518549,0.844363153
0,0.017409618,0.943409396,0.504460586,0.93741875
0,0.004544136,0.958757324,0.48457076,0.854430571
0,0.010710731,0.941174125,0.502949349,0.856425915
0,0.020545334,0.943202188,0.520304197,0.956072195
0,0.008136012,0.934358511,0.491493199,0.842881761
0,0.010333197,0.942148586,0.497928143,0.89318862
0,0.013162517,0.9480763,0.568761273,0.877679354
0,0.008627118,0.945297094,0.497684395,0.838407353
0,0.014276399,0.952996683,0.646175596,0.917828098
0,0.007189993,0.934402914,0.498513138,0.823835293
0,0.007791551,0.938133009,0.513284259,0.830546906
0,0.013975619,0.960472418,0.500365622,0.930797835
1,0.007673611,0.919759233,0.39199532,0.787042356
0,0.025529406,0.946741314,0.566275045,0.927593192
0,0.006326969,0.936556798,0.473992103,0.871784019
0,0.048995167,0.932865295,0.476868327,0.924237385
0,0.030297565,0.955553954,0.532199093,0.971097742
0,0.034756834,0.938213791,0.510505533,0.872177041
0,0.032733127,0.960207216,0.602398479,0.96233032
0,0.008757539,0.936134136,0.477892068,0.844846872
0,0.034806756,0.948885833,0.560717594,0.960455906
0,0.007510117,0.93700205,0.494174426,0.863953805
0,0.006388748,0.953568403,0.548188953,0.835867824
0,0.00926487,0.938944805,0.499585629,0.867884028
0,0.003223703,0.931511546,0.487495734,0.784321432
0,0.031309731,0.945745634,0.520109199,0.947123379
0,0.037101288,0.927734633,0.458587237,0.882183995
0,0.009309799,0.954147996,0.659922976,0.829095746
0,0.024300704,0.864018587,0.448106079,0.951779182
0,0.019994321,0.921919458,0.382050407,0.850621278
0,0.008135388,0.936837088,0.505045581,0.835202709
0,0.008114795,0.869287678,0.425778774,0.785319104
0,0.0892615,0.919536211,0.43889241,0.984793059
0,0.015292932,0.942976408,0.528152879,0.903467666
0,0.012658931,0.928744987,0.60800468,0.904465338
0,0.009226804,0.945965007,0.577487447,0.877135169
0,0.02016468,0.80291198,0.302442354,0.942709436
0,0.013469537,0.931582436,0.467898406,0.911660671
0,0.073941111,0.908514472,0.432603715,0.993137225
0,0.028482906,0.899679202,0.449763565,0.96997914
0,0.028555293,0.811972468,0.352313167,0.961181486
0,0.010103557,0.94006196,0.566567543,0.933428062
0,0.016858606,0.948585216,0.484960757,0.946790821
0,0.011080777,0.947120088,0.526446644,0.896574659
0,0.019732232,0.960139053,0.481255789,0.91882577
0,0.032525952,0.94716328,0.538731536,0.854611966
0,0.016283881,0.942861893,0.548822698,0.897874656
0,0.016478576,0.935932607,0.495880661,0.923572271
0,0.147531521,0.887375754,0.40233023,0.993832572
0,0.021339715,0.942869238,0.547652708,0.900535115
0,0.018752516,0.94148131,0.488470726,0.892735133
0,0.010680778,0.933923608,0.477355823,0.89999093
0,0.013229912,0.932496974,0.509920538,0.9129909
0,0.023272314,0.855399862,0.444206113,0.954318711
0,0.02277996,0.972107549,0.559206357,0.96792333
0,0.008060505,0.937704304,0.491590699,0.822746924
0,0.024809283,0.95489001,0.582947399,0.96257218
0,0.016268904,0.946346214,0.554916394,0.93158388
0,0.009742871,0.942932467,0.502608102,0.892614203
0,0.018454857,0.879202988,0.454784771,0.923814131
0,0.011940056,0.940855666,0.532296592,0.896846752
0,0.006130402,0.937648425,0.496465656,0.833630619
0,0.108972515,0.919706761,0.420172573,0.98201167
0,0.014194027,0.939181907,0.515965485,0.893339783
0,0.037704719,0.906962756,0.472188368,0.9439792
0,0.011313537,0.907706979,0.386827865,0.953472201
0,0.006792491,0.933359904,0.475747087,0.74553315
1,0.008305746,0.930413285,0.483157022,0.877377029
0,0.018567181,0.957848389,0.617023351,0.910088581
0,0.007780943,0.937184892,0.496416906,0.920458325
0,0.028418632,0.942228715,0.517476722,0.926323427
0,0.022194003,0.956356366,0.537902793,0.95770475
0,0.029108178,0.946256993,0.52113294,0.950388487
0,0.033325325,0.940311195,0.527421635,0.90570487
0,0.010697003,0.93407532,0.464144689,0.848958491
0,0.03216589,0.95856318,0.631453225,0.9618466
0,0.00644179,0.934900908,0.491054453,0.861504973
0,0.010121653,0.968791762,0.517574221,0.911056021
0,0.007773455,0.943981832,0.514405499,0.883725852
0,0.003355372,0.925815739,0.495685663,0.80191674
0,0.034694432,0.947938724,0.520840443,0.955437313
0,0.011046455,0.922889019,0.461902208,0.865949149
0,0.008484217,0.920265601,0.500463121,0.847688726
0,0.02011975,0.939226401,0.518305465,0.879493304
0,0.008377509,0.942142109,0.527324136,0.856063125
0,0.012156592,0.943592112,0.504801833,0.887081658
0,0.044102202,0.946412166,0.571345001,0.97448378
0,0.008295138,0.945571438,0.568176278,0.91930949
0,0.010295132,0.940304381,0.522497928,0.8951235
0,0.068894637,0.941251115,0.529566616,0.988753515
0,0.017967495,0.858228495,0.581046166,0.939474559
0,0.027798977,0.818182866,0.349826939,0.967288448
0,0.030856066,0.940583873,0.553843904,0.960304743
0,0.02748447,0.946067306,0.489981963,0.961483811
0,0.018180911,0.951424775,0.549846439,0.942316413
0,0.029641717,0.973594054,0.515624238,0.964960547
0,0.022322551,0.944217458,0.546190221,0.943828038
0,0.017677948,0.945382404,0.531077853,0.924993198
0,0.030739998,0.951241237,0.610832155,0.916830426
0,0.131138436,0.873140063,0.432457466,0.995888382
0,0.011515097,0.940444024,0.500950617,0.95564894
0,0.018054858,0.938237197,0.484229513,0.926142032
0,0.010480467,0.933155946,0.476380832,0.855851498
0,0.024409284,0.938366044,0.514356749,0.946821054
0,0.011032103,0.875862099,0.458197241,0.894942105
0,0.015038331,0.97308797,0.579778677,0.954137316
0,0.009088895,0.950279294,0.527226637,0.856788705
0,0.054195151,0.946548699,0.535270316,0.961997763
0,0.021828325,0.951837484,0.520694194,0.93814433
0,0.010919155,0.945518116,0.539121533,0.902681622
0,0.016678887,0.946828729,0.545410228,0.929769931
0,0.008131644,0.939266446,0.471798372,0.857423587
0,0.086574457,0.911189082,0.424365037,0.934546664
0,0.016026159,0.928157233,0.462243455,0.909876954
0,0.029552482,0.910430545,0.477843319,0.964960547
0,0.022747511,0.883948339,0.464632184,0.958067539
0,0.025580575,0.902462229,0.501876859,0.940321069
0,0.061597312,0.929369904,0.448691074,0.980107023
0,0.009157538,0.935825814,0.49831814,0.89488164
0,0.014950343,0.953668254,0.626773266,0.899144421
0,0.006021822,0.940813297,0.574367474,0.879493304
0,0.007716669,0.929912742,0.460439721,0.970009372
0,0.115489187,0.876927347,0.396967777,0.992109321
0,0.014132873,0.933523543,0.534782821,0.961423346
0,0.019201812,0.523822886,0.239457905,0.911267648
0,0.034388036,0.829860208,0.395066543,0.962360553
0,0.118542532,0.914739505,0.427241262,0.990386069
0,0.030025491,0.928796202,0.479354556,0.965262871
0,0.015030218,0.933229299,0.483010774,0.960697766
0,0.010345678,0.9552509,0.62862575,0.839405025
0,0.013302299,0.925834945,0.499341881,0.907790912
0,0.008667056,0.950372435,0.630770731,0.808688817
0,0.01251915,0.954434372,0.597328523,0.912718808
0,0.266807904,0.91153906,0.456686004,0.999425583
0,0.006959105,0.939836629,0.57485497,0.85830033
0,0.005531964,0.91715891,0.434894945,0.778274934
1,0.002730725,0.90837685,0.445278604,0.810381836
0,0.006702631,0.928407858,0.464339687,0.863500317
0,0.011689199,0.910451713,0.383171647,0.952293134
0,0.025509437,0.934466817,0.505435577,0.923179248
0,0.006044287,0.931577703,0.481060791,0.87592587
0,0.011996842,0.932346043,0.508263053,0.873567736
0,0.018670769,0.937717059,0.580899917,0.943828038
0,0.007598104,0.915910965,0.432652464,0.842730598
0,0.025006474,0.94072192,0.53941403,0.918886235
0,0.012665795,0.918461684,0.487934481,0.946639659
0,0.007566279,0.930519501,0.486081997,0.864588687
0,0.008376261,0.917886561,0.482182031,0.835323639
0,0.008741938,0.923991764,0.478525813,0.926776914
0,0.056544597,0.955105646,0.574172476,0.964658222
0,0.017270461,0.941754589,0.471262126,0.905009523
0,0.047706559,0.951355539,0.531224102,0.976539589
0,0.009794041,0.934357159,0.542339005,0.857484052
0,0.011531945,0.921538866,0.424608785,0.861202648
0,0.056250683,0.933916461,0.495734412,0.874202618
0,0.051680338,0.946598075,0.527665383,0.978655864
0,0.013015248,0.944255066,0.57602496,0.894125828
0,0.008444279,0.927333156,0.474382099,0.887383983
0,0.005246786,0.929661078,0.510749281,0.85600266
0,0.029496944,0.961344846,0.642031882,0.956646612
0,0.021613661,0.993511301,0.721737435,0.939202467
0,0.030020499,0.942366988,0.53254034,0.920911812
0,0.036060418,0.943586499,0.521279189,0.865435197
0,0.011339122,0.939278612,0.502364354,0.843335248
0,0.023143142,0.977481032,0.589089845,0.93230946
0,0.020819904,0.942278167,0.532442841,0.933186202
0,0.014582794,0.925540301,0.539072783,0.953200109
0,0.028370582,0.954923174,0.569492517,0.951114067
0,0.0218121,0.958702652,0.58518988,0.948030353
0,0.010854256,0.943271581,0.524350412,0.887625843
0,0.01003429,0.952530128,0.614195876,0.865193337
0,0.005297955,0.942670781,0.587919856,0.908214167
0,0.01111073,0.925890367,0.543606493,0.929618768
0,0.070809139,0.914570172,0.502169356,0.980167488
0,0.016251431,0.902935667,0.423877541,0.903407201
0,0.073205388,0.900409844,0.368351777,0.983734922
0,0.036197079,0.864316464,0.315117243,0.97545122
0,0.060373603,0.826569614,0.211329401,0.980379115
0,0.101951632,0.938989875,0.493443182,0.990960486
0,0.004687661,0.931871289,0.48803198,0.857030565
0,0.01349325,0.896726295,0.510603032,0.875623545
0,0.01453412,0.937250556,0.536391557,0.921546694
0,0.012859242,0.931406783,0.511236777,0.933276899
0,0.022645795,0.936773749,0.509189295,0.916195544
0,0.02489727,0.934384089,0.479208307,0.95685824
0,0.044167725,0.855207129,0.436698679,0.97400006
0,0.043509381,0.952554916,0.622288305,0.971823321
0,0.009211204,0.949487667,0.612245893,0.817486471
0,0.010438033,0.926132754,0.495051918,0.850228255
0,0.006560978,0.93630975,0.518597962,0.899083956
0,0.007721037,0.93531952,0.489250719,0.825316685
0,0.013266105,0.938202989,0.502705601,0.870181697
0,0.02712004,0.95335812,0.658606737,0.941772228
0,0.016177173,0.931708793,0.589382343,0.894307223
0,0.00975036,0.939625114,0.56344757,0.826072498
0,0.02002365,0.933758521,0.495051918,0.876258427
0,0.007453955,0.930800729,0.500658119,0.846358497
0,0.007585624,0.879242165,0.339345781,0.862230553
0,0.009165026,0.858384172,0.342417004,0.842579436
0,0.007822128,0.917461439,0.397309024,0.841611996
0,0.012000587,0.931532816,0.511285526,0.882939807
0,0.01957373,0.942108005,0.514941744,0.920669952
0,0.064862824,0.917001642,0.391556574,0.985851196
0,0.011564394,0.951042702,0.417637596,0.990930254
0,0.00866456,0.938635967,0.509969288,0.907790912
0,0.015722884,0.92369844,0.460829718,0.880460743
0,0.005485786,0.924511699,0.460098474,0.837077123
0,0.001973785,0.911703422,0.453176035,0.794086525
0,0.010811199,0.924214796,0.442694876,0.849956163
0,0.019699159,0.94436067,0.4913957,0.945460592
0,0.028980877,0.924402454,0.483985765,0.843123621
0,0.034108474,0.910870175,0.458684737,0.864891012
0,0.017555639,0.864172485,0.373567981,0.933669922
0,0.049280345,0.960800585,0.614000877,0.967772168
0,0.012574688,0.93480068,0.501925608,0.936542008
0,0.049641655,0.950493746,0.511480525,0.968467515
0,0.02293659,0.949533854,0.600545995,0.958581492
0,0.026200854,0.956858086,0.63086823,0.914442059
0,0.020285116,0.94922912,0.544337737,0.922665296
0,0.015336614,0.924912772,0.470677132,0.941500136
0,0.004016836,0.91593752,0.476819578,0.882577017
0,0.037963064,0.951728141,0.569638766,0.967621006
0,0.019654853,0.94397368,0.520791693,0.927623424
0,0.026715049,0.953592793,0.600887242,0.939807117
0,0.020452354,0.951248093,0.589236094,0.924116456
0,0.016723817,0.955490556,0.603617218,0.923360643
0,0.023886977,0.962526445,0.663920441,0.937569913
0,0.007196233,0.938992001,0.59659728,0.899023491
0,0.021140652,0.941997108,0.525325403,0.924328083
0,0.004803729,0.940484965,0.559888851,0.872025879
0,0.010224617,0.954819016,0.61024716,0.898086284
0,0.013208695,0.950133981,0.525227904,0.937207123
0,0.027800225,0.948589084,0.536732804,0.951839647
0,0.020227706,0.955775799,0.59313606,0.923693201
0,0.005277363,0.933587262,0.522400429,0.85648638
0,0.012779991,0.939724551,0.50519183,0.885721196
0,0.02298464,0.944171379,0.575781212,0.926202497
0,0.035126879,0.933104819,0.454687271,0.960909393
0,0.013717898,0.883807429,0.348169454,0.947062914
0,0.020620216,0.933891526,0.510993029,0.959760559
0,0.015819607,0.937695723,0.521717935,0.96973728
0,0.023882609,0.936659316,0.488421976,0.94325362
0,0.022304455,0.948045624,0.561448837,0.937207123
0,0.009403403,0.892625362,0.406425194,0.909121142
0,0.007185625,0.938397358,0.516160484,0.768721468
0,0.006145379,0.920941201,0.496855653,0.842488738
0,0.003072065,0.91007215,0.507629308,0.796716752
0,0.003249288,0.907165097,0.516306732,0.83765154
0,0.005771589,0.926142334,0.531760347,0.889590954
0,0.006432429,0.887113657,0.442499878,0.870030535
0,0.051994846,0.951150893,0.417930093,0.978293074
0,0.009032109,0.924018775,0.477502072,0.883665387
0,0.021865766,0.936586598,0.479257057,0.938446655
0,0.010072979,0.937157535,0.508945547,0.867702633
0,0.024781826,0.91913427,0.560327597,0.892583971
0,0.038713764,0.935180965,0.466094672,0.979774466
1,0.012723829,0.847514314,0.278213816,0.877890982
0,0.006732584,0.918821949,0.452152294,0.859963116
0,0.006307625,0.931453196,0.469799639,0.945762917
0,0.027975576,0.934239948,0.53024911,0.941439671
0,0.007359727,0.928392751,0.467557159,0.847598029
0,0.014172187,0.944518128,0.560668844,0.887807238
0,0.038001129,0.953555647,0.621995808,0.967530308
0,0.012638338,0.879510242,0.449324818,0.89950721
0,0.010046771,0.94073353,0.539170282,0.890830486
0,0.00874381,0.928445696,0.502120606,0.908697887
0,0.008432423,0.937756813,0.51425925,0.84542129
0,0.015077644,0.936018011,0.490128211,0.951900112
0,0.010482339,0.930539401,0.497684395,0.921032742
0,0.04068318,0.950731349,0.508214303,0.972337274
0,0.011274848,0.931402334,0.443913616,0.878435166
0,0.020577159,0.949710396,0.53824404,0.939383862
0,0.012653315,0.933910755,0.541851509,0.874746803
0,0.017296046,0.853394448,0.417978843,0.920730417
0,0.023869504,0.936629645,0.492906937,0.923844363
0,0.039180533,0.933874636,0.488860722,0.973425643
0,0.019750328,0.953653824,0.604982206,0.944432687
0,0.00915941,0.943152991,0.572417491,0.863923572
0,0.009623683,0.937491381,0.538146541,0.867884028
0,0.03363484,0.956590039,0.573538732,0.961090788
0,0.025265444,0.995601718,0.629795739,0.956344288
0,0.02119619,0.940085303,0.510993029,0.950086163
0,0.061517437,0.950636106,0.550431434,0.980167488
0,0.01246486,0.936397137,0.481694535,0.83121202
0,0.028188368,0.971135336,0.481597036,0.932732715
0,0.021348451,0.947156932,0.544386487,0.929407141
0,0.022312567,0.935005094,0.504753083,0.910451371
0,0.013890752,0.963406937,0.632086969,0.88176074
0,0.013660488,0.959593708,0.593672305,0.922483901
0,0.019184964,0.937335223,0.541656511,0.890225837
0,0.031656063,0.749703315,0.360893092,0.970190767
0,0.008342564,0.940678257,0.557012626,0.840946882
0,0.026647031,0.937857566,0.545263979,0.965837289
0,0.021049544,0.931023949,0.484960757,0.960546603
0,0.034072281,0.921332937,0.448934822,0.953139644
0,0.037951208,0.943042166,0.530151611,0.960546603
0,0.074857801,0.938272356,0.505045581,0.986213986
0,0.004580953,0.912265038,0.472870862,0.807116728
0,0.009288583,0.895766836,0.450884805,0.816246939
0,0.019599315,0.939998658,0.549456442,0.936753635
0,0.012004955,0.958706068,0.613367133,0.925718777
0,0.021282929,0.965569196,0.598108517,0.9249025
0,0.028840472,0.932789793,0.481792034,0.964416362
0,0.035373369,0.947334889,0.542972749,0.958793119
0,0.010934131,0.953174502,0.572319992,0.860628231
0,0.010719467,0.945814517,0.575537464,0.895939777
0,0.012378745,0.943369749,0.54058402,0.8807933
0,0.01269762,0.941956567,0.511480525,0.888411887
0,0.010980933,0.949547829,0.576073709,0.902983947
0,0.025744069,0.943479018,0.520791693,0.945551289
0,0.024952184,0.943035046,0.515624238,0.934788524
0,0.009353481,0.938142486,0.496660654,0.816670194
0,0.007179385,0.92174666,0.477843319,0.885963056
0,0.010217753,0.941883126,0.546433969,0.896846752
0,0.009557536,0.932565476,0.507775557,0.878616561
0,0.015459546,0.954335462,0.577682445,0.894307223
0,0.010799342,0.911108095,0.380441671,0.860688696
0,0.014300111,0.915355996,0.46628967,0.8188167
0,0.036456673,0.970866615,0.701945108,0.953925689
0,0.013895744,0.939141046,0.526446644,0.913504852
0,0.008824933,0.938583792,0.542144006,0.865556127
0,0.042273815,0.947908273,0.56339882,0.96997914
0,0.032544048,0.946813644,0.574074977,0.962481483
0,0.013379053,0.95101884,0.626627017,0.881307253
0,0.006609028,0.925919036,0.443621118,0.868186353
0,0.018233952,0.938390797,0.606493443,0.909242072
0,0.10313478,0.944353722,0.557402623,0.990265139
0,0.023251098,0.964239571,0.695363916,0.926837379
0,0.00239812,0.94472458,0.552527665,0.875532848
0,0.016345035,0.959051501,0.620192073,0.905916498
0,0.013706666,0.965186293,0.649783064,0.897300239
0,0.018091675,0.947163838,0.550723931,0.896725822
0,0.034037335,0.926237702,0.478623312,0.957039635
0,0.008444279,0.935053528,0.509579291,0.799256281
0,0.043051972,0.955695592,0.65368303,0.965293104
0,0.024797427,0.818866098,0.536830303,0.966139614
0,0.010821183,0.935605844,0.529907863,0.887656075
0,0.033767757,0.901441873,0.361819334,0.958460562
0,0.031235472,0.956446544,0.864963682,0.948604771
0,0.00958749,0.934453126,0.577536197,0.795991172
0,0.010236474,0.827721844,0.443913616,0.9380234
0,0.018602126,0.879096764,0.439331156,0.927986214
0,0.015823352,0.900309229,0.495100668,0.908939747
0,0.016526626,0.935792245,0.597036026,0.900504883
0,0.014362514,0.899131916,0.398430264,0.886174683
0,0.012994031,0.776311987,0.081411788,0.899779303
0,0.005888905,0.875456288,0.384585385,0.907337425
0,0.01308077,0.85703699,0.38287915,0.88844212
0,0.054326196,0.940017947,0.496075659,0.984037246
0,0.006159107,0.941776311,0.50972554,0.862139855
0,0.012238339,0.932181743,0.487300736,0.861232881
0,0.008762531,0.903704625,0.480427046,0.853553829
0,0.021216782,0.798801896,0.500024375,0.912537413
0,0.015153151,0.939206121,0.515136743,0.896756054
0,0.009979376,0.936855424,0.489250719,0.873839828
0,0.00624647,0.864128151,0.481597036,0.811319043
0,0.025332838,0.941644222,0.552673914,0.924146688
0,0.06968465,0.809133995,0.35655438,0.962239623
0,0.040333103,0.9604144,0.571003754,0.967016356
